img_no,outlier,anomaly_score
0,False,0.05271493590395537
1,False,0.05339240103228332
2,False,0.03762557975190972
3,False,0.04526381663623519
4,False,0.05862303066811475
5,False,0.04424834331948657
6,False,0.03618919982314567
7,False,0.04609801890526516
8,False,0.04670305720671991
9,False,0.053114542611787385
10,False,0.05038921515911193
11,False,0.04456670475104996
12,False,0.057621280542933695
13,False,0.03210390433596849
14,False,0.05794077347428267
15,False,0.03718633144670619
16,False,0.019748883912931114
17,False,0.03755079361370234
18,False,0.023813486721994903
19,False,0.04567510999648594
20,False,0.042560460430653646
21,False,0.04779755055760532
22,False,0.01517271307956547
23,False,0.022830401986767945
24,False,0.03115856330920591
25,False,0.02586056985286428
26,False,0.037445354081175664
27,False,0.037280378864530006
28,False,0.02621126197160495
29,False,0.029247591615591595
30,False,0.04761960813185484
31,False,0.04004012655454836
32,False,0.04910151087258574
33,False,0.042988864266022775
34,False,0.05135996349890731
35,False,0.053457239836258275
36,False,0.064362508878412
37,False,0.05914669978289805
38,False,0.04191194677970128
39,False,0.04433367158194734
40,False,0.047167184728965805
41,False,0.06529307529202372
42,False,0.06093954065657553
43,False,0.049927769403857625
44,False,0.02999515563704791
45,False,0.06494777662159829
46,False,0.04257208967629389
47,False,0.05097993885500379
48,False,0.05042047692517809
49,False,0.05263250087335547
50,False,0.06420596050529337
51,False,0.05680988888219607
52,False,0.06245101663832875
53,False,0.07107845465466928
54,False,0.05734489834245632
55,False,0.053253324497670396
56,False,0.041043645931260864
57,False,0.04665646795973982
58,False,0.04735553683928018
59,False,0.05660552465381691
60,False,0.07121492575246169
61,False,0.06243285418549477
62,False,0.07247956722727278
63,False,0.0495132256652796
64,False,0.07013331364003461
65,False,0.07102556557883083
66,False,0.053541918101015884
67,False,0.07345924176894336
68,False,0.0386517163104399
69,False,0.04357584823088462
70,False,0.03707521425986848
71,False,0.06663212616267689
72,False,0.06595037666596004
73,False,0.06555147513384335
74,False,0.06357628521298125
75,False,0.05484509343034738
76,False,0.06481854596345948
77,False,0.06568530738780598
78,False,0.05445997379554984
79,False,0.05644030741475292
80,False,0.06073535696950033
81,False,0.0573621708899954
82,False,0.05400495957099816
83,False,0.061807282746807024
84,False,0.04712522353668597
85,False,0.07039007751683424
86,False,0.04822101842355486
87,False,0.05343939901116668
88,False,0.04979304791220668
89,False,0.026819262742783068
90,False,0.030102496604355766
91,False,0.015768866452685215
92,False,0.01937615261996195
93,False,0.004179264561583351
94,False,0.003326645374237547
95,True,-0.01902096416757748
96,False,0.022495780211303384
97,True,-0.005478884593513644
98,True,-0.001959355816900654
99,False,0.0039694024391778715
100,True,-0.00044724156554010186
101,True,-0.004798332108186254
102,True,-0.0006159678918902234
103,False,0.0011154865966935823
104,True,-0.01422235280348727
105,False,0.000713591928778956
106,False,0.005301071198889229
107,False,0.030203465863227863
108,False,0.030301957159012294
109,False,0.02275707626319262
110,False,0.0310322253942783
111,False,0.031813606248139115
112,False,0.024551185315082658
113,False,0.03231326673303431
114,False,0.02513951748627208
115,False,0.053124698816559124
116,False,0.04601802759808704
117,False,0.04994553788588063
118,False,0.046660176929767205
119,False,0.03314692802411545
120,False,0.03651896909478497
121,False,0.04991260828674887
122,False,0.04266926662482551
123,False,0.030019498487182217
124,False,0.04017688521602131
125,False,0.02579891351102348
126,False,0.041329362622332666
127,False,0.048108052182440686
128,False,0.04221067734208489
129,False,0.01837002922383174
130,False,0.024221403044480505
131,False,0.060392310328453824
132,False,0.04286857469249
133,False,0.0531391622167634
134,False,0.05544766731949563
135,False,0.04242452777219924
136,False,0.03636930058899507
137,False,0.05347586710526242
138,False,0.05212712436412731
139,False,0.049184001976109726
140,False,0.06407867278737961
141,False,0.05751300588676045
142,False,0.053688359468362035
143,False,0.0783417768480989
144,False,0.05456901166152217
145,False,0.052889978763468626
146,False,0.05170416571682379
147,False,0.042758228660960684
148,False,0.04370610361280547
149,False,0.05153313534472692
