img_no,outlier,anomaly_score
0,False,0.04785227310530715
1,False,0.03603584817251149
2,False,0.03613261292982789
3,False,0.027381700281564947
4,False,0.04252738045055271
5,False,0.017513646761233903
6,False,0.02987846866002114
7,False,0.02586855861177212
8,False,0.026253017264395995
9,False,0.017439646119642327
10,False,0.03151458585771599
11,False,0.024906392362057272
12,False,0.029366236163368087
13,False,0.011287284452002333
14,False,0.01995819989227804
15,False,0.04257701579460038
16,False,0.01909693193507278
17,False,0.0004477617465808992
18,False,0.010700072488986578
19,False,0.010663649935697017
20,False,0.025314614186222606
21,False,0.021544448132950034
22,False,0.015529192578881634
23,False,0.02084928328541308
24,True,-0.02135990264885912
25,True,-0.01248523299245341
26,False,0.007307068524428806
27,False,0.01859333446404493
28,True,-0.004004041845627193
29,True,-0.0056256580987794624
30,False,0.03130480463920604
31,False,0.028440655886049826
32,False,0.04054776404570526
33,False,0.042023621133204625
34,False,0.032904587452243006
35,False,0.024104284242822682
36,False,0.021745123211130035
37,False,0.01729351460148365
38,False,0.013182291590744133
39,False,0.014292202309924229
40,False,0.04166030730218623
41,False,0.04356744483050218
42,False,0.030064293132200992
43,False,0.026598852115803706
44,False,0.024616989060775307
45,False,0.040545666153328774
46,False,0.01832472315870526
47,False,0.05386610501132605
48,False,0.023708051339582703
49,False,0.023425882883961857
50,False,0.024885946308956575
51,False,0.029712472932324596
52,False,0.03677822403787623
53,False,0.06320149213235504
54,False,0.05540081894062504
55,False,0.05328934711149541
56,False,0.049434293335771984
57,False,0.04898275207109831
58,False,0.019294983307967917
59,False,0.02056232628557675
60,False,0.03173504981290565
61,False,0.042801800728281936
62,False,0.05647644028254578
63,False,0.04886389886860615
64,False,0.04497821440260841
65,False,0.038551616643165976
66,False,0.03923375529994949
67,False,0.04670578135364073
68,False,0.04907619974740973
69,False,0.039616131549729316
70,False,0.024439342059319802
71,False,0.03886710789080927
72,False,0.025168161995345883
73,False,0.04517588530178818
74,False,0.03845239934673794
75,False,0.04435278957044669
76,False,0.02649131708944602
77,False,0.04260569824751215
78,False,0.01072594477136718
79,False,0.031502678901953296
80,False,0.040867983221961
81,False,0.033574399222558726
82,False,0.015287607831449002
83,False,0.04777519912487632
84,False,0.042360017832317076
85,False,0.03542234650993853
86,False,0.04285334902218535
87,False,0.023818305584696775
88,False,0.016518783005745274
89,False,0.006455380160382274
90,False,0.0007739833478430658
91,False,0.0130574520177959
92,True,-0.0294234813262938
93,True,-0.009277217806821336
94,True,-0.013581497577254353
95,True,-0.022172289958780733
96,True,-0.029370495277344255
97,True,-0.03080417035865013
98,True,-0.0046376499769112955
99,True,-0.023469666953502832
100,True,-0.020658964047492123
101,True,-0.02605845422530184
102,True,-0.020450386062451864
103,True,-0.04018333762346371
104,True,-0.03583312052416787
105,True,-0.029905538856206393
106,True,-0.0065462851818346435
107,True,-0.028637017620735117
108,False,0.00522288648736885
109,False,0.025124712442166686
110,False,0.03100387721412673
111,False,0.02423760116700846
112,False,0.025782777895868192
113,False,0.008049985550619476
114,True,-0.004664409227099875
115,False,0.0033211757777246165
116,False,0.017853597280683087
117,False,0.020915331778071256
118,False,0.026569965714551114
119,True,-0.001264648262078949
120,False,0.038001811553690146
121,False,0.020292688671841752
122,False,0.008902614639133222
123,False,0.017901618909055783
124,False,0.03357892812889546
125,True,-0.011300451453548077
126,False,0.03246046325342339
127,False,0.025931478715583822
128,False,0.024647640102241353
129,True,-0.011091868057156007
130,False,0.017966279603863045
131,True,-0.002190584763127612
132,False,0.0106615591072175
133,False,0.021538711931553434
134,False,0.020246776948382283
135,False,0.02070301372268951
136,False,0.026001024049308152
137,False,0.021440507478786452
138,False,0.025117825073369293
139,False,0.038008543155248875
140,False,0.05748117056611146
141,False,0.036555746670579814
142,False,0.025833527042114557
143,False,0.027050536381692913
144,False,0.036796778081652104
145,False,0.040423163369711745
146,False,0.04960420492354983
147,False,0.019271412504368035
148,False,0.0475044501947397
149,False,0.042791622054434486
150,False,0.04616564440484111
151,False,0.0404424138541668
152,False,0.033602818466669904
153,False,0.058080135001272015
154,False,0.03984500921231243
155,False,0.05314568960440397
156,False,0.03999299342950585
157,False,0.0389216787784612
158,False,0.03368295596246812
159,False,0.035365365374571744
160,False,0.03337060926518798
161,False,0.036865781495167727
162,False,0.0333872829074085
163,False,0.010701182132432485
164,False,0.022115195423609235
165,False,0.04159687157352854
166,False,0.046601547386814934
167,False,0.01730745669505468
168,False,0.05439237528918456
169,False,0.039378377295377465
170,False,0.05010467072035185
171,False,0.0486273796325431
172,False,0.07214796523810346
173,False,0.02001123099595542
174,False,0.046791249666313706
175,False,0.02247593735697151
176,False,0.042943307583748924
177,False,0.051083264586863464
178,False,0.04360708022973819
179,False,0.04041514959235193
180,False,0.0303203730708404
181,False,0.029406432472932287
182,False,0.04449686653462509
183,False,0.025293649868141477
184,False,0.038804699067626125
185,False,0.03760857854933697
186,False,0.007327581510037928
187,False,0.03462503676603823
188,False,0.028512841240220743
189,False,0.04287513531530229
190,False,0.03635307182013847
191,False,0.020043016645473533
192,False,0.037168280370380224
193,False,0.007249443991310722
194,False,0.025242599507317165
195,False,0.026453946080969792
196,False,0.018160509050444085
197,False,0.021589331335551964
198,False,0.03771378982018636
199,False,0.021217299917282717
200,False,0.0293103039661895
201,False,0.053431329971316666
202,False,0.02702152486247783
203,False,0.005521988279755918
204,False,0.014672462525687158
205,False,0.017966809366206316
206,False,0.03105804229527226
207,False,0.02705081165645018
208,False,0.01092009750957057
209,False,0.01797745545154872
210,False,0.03450479729078004
211,False,0.01702829220825197
212,False,0.0025356264839765386
213,False,0.0066279588363246655
214,False,0.025850632235196347
215,True,-0.004003223677529477
216,False,0.003239432596166769
217,False,0.01338082655235101
218,False,0.008790613356834565
219,True,-0.009119336052479055
220,True,-0.002767803643803357
221,False,0.015955352098099174
222,False,0.0026652866892309945
223,False,0.0029223117561968937
224,True,-0.002302274304412988
225,True,-0.04152200933916517
226,True,-0.054301479562458344
227,True,-0.030324645441904385
228,True,-0.0004806904899746778
229,True,-0.022225731022717854
230,True,-0.028055057306776376
