img_no,loss
127,0.019464174285531044
128,0.02148807980120182
129,0.016796015202999115
130,0.01948407106101513
131,0.01689375564455986
132,0.020755546167492867
133,0.02023676037788391
134,0.022108349949121475
135,0.018963932991027832
136,0.01732085831463337
137,0.02048320509493351
138,0.018169518560171127
139,0.021883733570575714
140,0.020627018064260483
141,0.026967577636241913
142,0.018788887187838554
143,0.02091127447783947
144,0.019024157896637917
145,0.018915511667728424
146,0.018588142469525337
147,0.018895752727985382
148,0.020482275635004044
149,0.01840009167790413
150,0.020242469385266304
151,0.017286181449890137
152,0.022435981780290604
153,0.022924073040485382
154,0.026755914092063904
155,0.02063486911356449
156,0.026888271793723106
157,0.025534596294164658
158,0.027715355157852173
159,0.029833108186721802
160,0.027969224378466606
161,0.03384928032755852
162,0.039851680397987366
163,0.04706992581486702
164,0.029080914333462715
165,0.026904108002781868
166,0.023123156279325485
167,0.028332218527793884
168,0.024495383724570274
169,0.02493995800614357
170,0.024478044360876083
171,0.027174746617674828
172,0.027216605842113495
173,0.024565115571022034
174,0.02767084911465645
175,0.028624460101127625
176,0.03184011951088905
177,0.02372688427567482
178,0.024088667705655098
179,0.02618085779249668
180,0.023149782791733742
181,0.024697499349713326
182,0.02405519410967827
183,0.024612264707684517
184,0.021408503875136375
185,0.026478860527276993
186,0.023957736790180206
187,0.029353847727179527
188,0.024130528792738914
189,0.02660519629716873
190,0.023102207109332085
191,0.02350059151649475
192,0.025423908606171608
193,0.02625582367181778
194,0.0313766710460186
195,0.027313489466905594
196,0.02503640577197075
197,0.023085420951247215
198,0.024944931268692017
199,0.025575313717126846
200,0.025219468399882317
201,0.024413686245679855
202,0.02289576083421707
203,0.0209091417491436
204,0.021249139681458473
205,0.023687666282057762
206,0.019537057727575302
207,0.022176409140229225
208,0.02073741890490055
209,0.023661529645323753
210,0.023175673559308052
211,0.023123182356357574
212,0.020234042778611183
213,0.019848942756652832
214,0.021891256794333458
215,0.022147133946418762
216,0.023974431678652763
217,0.021591108292341232
218,0.023146716877818108
219,0.02010657824575901
220,0.027956470847129822
221,0.02375658228993416
222,0.02364208549261093
223,0.021635325625538826
224,0.023816809058189392
225,0.028079917654395103
226,0.026817284524440765
227,0.029460912570357323
228,0.027333837002515793
229,0.028602272272109985
230,0.02627011388540268
231,0.02921057492494583
232,0.022570395842194557
233,0.027468066662549973
234,0.025451060384511948
235,0.028379859402775764
236,0.029409443959593773
237,0.028646111488342285
238,0.027887554839253426
239,0.02248108945786953
240,0.02781788259744644
241,0.02690930664539337
242,0.03165091574192047
243,0.024705735966563225
244,0.02532626874744892
245,0.024392535910010338
246,0.021112270653247833
247,0.025744453072547913
248,0.023098483681678772
249,0.025147316977381706
250,0.022470196709036827
251,0.025966312736272812
252,0.019964033737778664
253,0.024613549932837486
254,0.021719632670283318
255,0.024760710075497627
256,0.024273280054330826
257,0.021088596433401108
258,0.024060728028416634
259,0.025919005274772644
260,0.027833398431539536
261,0.024696514010429382
262,0.02625574916601181
263,0.02226259559392929
264,0.022568175569176674
265,0.02217160351574421
266,0.028491860255599022
267,0.02942361682653427
268,0.023410731926560402
269,0.029255926609039307
270,0.022921495139598846
271,0.021471692249178886
272,0.020495016127824783
273,0.021975992247462273
274,0.019890280440449715
275,0.02532646618783474
276,0.02183501608669758
277,0.02274819277226925
278,0.024214083328843117
279,0.020683512091636658
280,0.02334054559469223
281,0.0202484168112278
282,0.020202696323394775
283,0.01994437724351883
284,0.021747829392552376
285,0.019851135089993477
286,0.02363184466958046
287,0.018071768805384636
288,0.020541759207844734
289,0.017971929162740707
290,0.01697595790028572
291,0.018259644508361816
292,0.01899416744709015
293,0.02009105496108532
294,0.018329821527004242
295,0.01988312602043152
296,0.016089480370283127
297,0.01759193278849125
298,0.01621568761765957
299,0.01581551879644394
300,0.015691781416535378
301,0.019930830225348473
302,0.01633438654243946
303,0.01786918379366398
304,0.020779702812433243
305,0.016282759606838226
306,0.01677013747394085
307,0.016834525391459465
308,0.019063416868448257
309,0.01692546345293522
310,0.019328290596604347
311,0.015337105840444565
312,0.017895717173814774
313,0.016761718317866325
314,0.015992864966392517
315,0.0176235381513834
316,0.016758250072598457
317,0.019025132060050964
318,0.016261912882328033
319,0.02302526868879795
320,0.018137356266379356
321,0.02306962199509144
322,0.019555602222681046
323,0.018820082768797874
324,0.017481964081525803
325,0.015585536137223244
326,0.018865810707211494
327,0.016924124211072922
328,0.02209840528666973
329,0.02126673236489296
330,0.024043934419751167
331,0.019130531698465347
332,0.01920287124812603
333,0.019183490425348282
334,0.01920115016400814
335,0.021080033853650093
336,0.017605267465114594
337,0.021365122869610786
338,0.01852971501648426
339,0.01996946521103382
340,0.017881454899907112
341,0.020743999630212784
342,0.018957551568746567
343,0.021063782274723053
344,0.01792176254093647
345,0.03215384483337402
346,0.03496021032333374
347,0.01912521757185459
348,0.021391604095697403
349,0.017510730773210526
350,0.02203264646232128
351,0.01999432034790516
352,0.020432760939002037
353,0.018437812104821205
354,0.020227158442139626
355,0.020142417401075363
356,0.020724138244986534
357,0.02093713916838169
358,0.019342392683029175
359,0.020938096567988396
360,0.01930193416774273
361,0.023632967844605446
362,0.02056022174656391
363,0.02267080917954445
364,0.02011648379266262
365,0.02519393526017666
366,0.023205110803246498
367,0.029435787349939346
368,0.026183929294347763
369,0.019850144162774086
370,0.02260028012096882
371,0.021144811064004898
372,0.023062273859977722
373,0.017744822427630424
374,0.026413649320602417
375,0.022711418569087982
376,0.025117281824350357
377,0.023417916148900986
378,0.0282024834305048
379,0.027619965374469757
380,0.020511800423264503
381,0.02330201491713524
382,0.022716332226991653
383,0.02486651949584484
384,0.020377488806843758
385,0.02157822623848915
386,0.019051887094974518
387,0.027055835351347923
388,0.024361561983823776
389,0.022953202947974205
390,0.02098359540104866
391,0.02138250134885311
392,0.022059835493564606
393,0.020721064880490303
394,0.020432258024811745
395,0.01755450665950775
396,0.02519853785634041
397,0.02086138166487217
398,0.01985577493906021
399,0.017611188814044
400,0.020126840099692345
401,0.02262176387012005
402,0.022551080211997032
403,0.025059625506401062
404,0.019955521449446678
405,0.021804682910442352
406,0.02045898139476776
407,0.02354058250784874
408,0.02340807393193245
409,0.02469283901154995
410,0.021285124123096466
411,0.02235206589102745
412,0.02352120168507099
413,0.023549173027276993
414,0.02449183352291584
415,0.02434726618230343
416,0.02240986004471779
417,0.022234465926885605
418,0.0243415255099535
419,0.020788973197340965
420,0.02166305109858513
421,0.019991684705018997
422,0.022659238427877426
423,0.01942017301917076
424,0.02421537972986698
425,0.02529914677143097
426,0.02510882541537285
427,0.025161758065223694
428,0.019741429015994072
429,0.02227899618446827
430,0.023805059492588043
431,0.029006652534008026
432,0.024976380169391632
433,0.025442058220505714
434,0.021394960582256317
435,0.021578768268227577
436,0.02028331533074379
437,0.020499948412179947
438,0.021835297346115112
439,0.023497071117162704
440,0.025810429826378822
441,0.022293999791145325
442,0.02560797706246376
443,0.02136867493391037
444,0.024734748527407646
445,0.02207518368959427
446,0.024981755763292313
447,0.021883109584450722
448,0.022839631885290146
449,0.022111263126134872
450,0.020284665748476982
451,0.019673265516757965
452,0.0196901336312294
453,0.023513050749897957
454,0.020630190148949623
455,0.027209876105189323
456,0.021929021924734116
457,0.022376254200935364
458,0.021690621972084045
459,0.02435072511434555
460,0.02159549482166767
461,0.02253657951951027
462,0.02068781480193138
463,0.020035957917571068
464,0.02207920327782631
465,0.019279764965176582
466,0.026731174439191818
467,0.019528158009052277
468,0.022967759519815445
469,0.023388510569930077
470,0.029676217585802078
471,0.02754693664610386
472,0.02614867500960827
473,0.026851091533899307
474,0.0301064383238554
475,0.02796359919011593
476,0.022187184542417526
477,0.025813400745391846
478,0.020723490044474602
479,0.02637762948870659
480,0.02407100237905979
481,0.02543928660452366
482,0.021992050111293793
483,0.0266102347522974
484,0.025598695501685143
485,0.02306891418993473
486,0.026961002498865128
487,0.023572038859128952
488,0.029310064390301704
489,0.025809889659285545
490,0.025160137563943863
491,0.023924270644783974
492,0.02288895659148693
493,0.022036464884877205
494,0.023328697308897972
495,0.02883327007293701
496,0.02976752631366253
497,0.024553053081035614
498,0.019658731296658516
499,0.024340253323316574
500,0.02658378891646862
501,0.028624260798096657
502,0.02434534579515457
503,0.02706228382885456
504,0.025249850004911423
505,0.02413283847272396
506,0.02673366479575634
507,0.02420717291533947
508,0.02526211552321911
509,0.02482631988823414
510,0.024928651750087738
511,0.023389115929603577
512,0.02488485351204872
513,0.020854759961366653
514,0.02722254954278469
515,0.02410401962697506
516,0.026306569576263428
517,0.024205127730965614
518,0.02418644167482853
519,0.026193562895059586
520,0.022085025906562805
521,0.026450064033269882
522,0.024025119841098785
523,0.02713419869542122
524,0.024021020159125328
525,0.02550993487238884
526,0.020936619490385056
527,0.026221005246043205
528,0.024199845269322395
529,0.026205018162727356
530,0.026347817853093147
531,0.026089796796441078
532,0.025956373661756516
533,0.024564092978835106
534,0.025736916810274124
535,0.02506786398589611
536,0.02734857238829136
537,0.023954838514328003
538,0.02461308427155018
539,0.020355964079499245
540,0.024890227243304253
541,0.024029426276683807
542,0.023362180218100548
543,0.027712104842066765
544,0.02184050902724266
545,0.028617242351174355
546,0.023027658462524414
547,0.02896242029964924
548,0.026542605832219124
549,0.02936694584786892
550,0.029499046504497528
551,0.03438553959131241
552,0.026550015434622765
553,0.027926158159971237
554,0.02875935472548008
555,0.026990216225385666
556,0.028828399255871773
557,0.025549307465553284
558,0.03036719560623169
559,0.028039095923304558
560,0.031519196927547455
561,0.029427126049995422
562,0.030694222077727318
563,0.030030295252799988
564,0.03484422713518143
565,0.03054872341454029
566,0.029738090932369232
567,0.030052389949560165
568,0.03151942417025566
569,0.03537957742810249
570,0.03719501942396164
571,0.03551502153277397
572,0.027796471491456032
573,0.030379056930541992
574,0.031172016635537148
575,0.032428886741399765
576,0.03403268754482269
577,0.03108455426990986
578,0.03223656862974167
579,0.029817160218954086
580,0.033172834664583206
581,0.02821887470781803
582,0.027803968638181686
583,0.02512468211352825
584,0.03065868653357029
585,0.03296125680208206
586,0.030168583616614342
587,0.03520464897155762
588,0.03628544509410858
589,0.0328364335000515
590,0.02835116907954216
591,0.033997539430856705
592,0.03424038365483284
593,0.03471047431230545
594,0.029495958238840103
595,0.033395200967788696
596,0.028982290998101234
597,0.03217334300279617
598,0.035875678062438965
599,0.03533942252397537
600,0.03574236109852791
601,0.033452559262514114
602,0.03494782745838165
603,0.028899947181344032
604,0.03148477524518967
605,0.02721523679792881
606,0.02965053729712963
607,0.03154502809047699
608,0.031755805015563965
609,0.034036409109830856
610,0.03004242293536663
611,0.029532339423894882
612,0.025741182267665863
613,0.033088210970163345
614,0.028880279511213303
615,0.031974032521247864
616,0.031667206436395645
617,0.03437191620469093
618,0.02900860086083412
619,0.029745763167738914
620,0.028334280475974083
621,0.030514996498823166
622,0.02722957730293274
623,0.02721995860338211
624,0.029912035912275314
625,0.025588572025299072
626,0.028829513117671013
627,0.024804577231407166
628,0.02844194509088993
629,0.024625686928629875
630,0.032440539449453354
631,0.029147420078516006
632,0.027802158147096634
633,0.029744254425168037
634,0.027335362508893013
635,0.028289103880524635
636,0.02760750614106655
637,0.03053271397948265
638,0.02503153309226036
639,0.031739383935928345
640,0.03003951720893383
641,0.031650111079216
642,0.02578432857990265
643,0.02877172641456127
644,0.028324730694293976
645,0.02831709198653698
646,0.030349640175700188
647,0.03287973627448082
648,0.03361784666776657
649,0.03133544325828552
650,0.03507715463638306
651,0.024913106113672256
652,0.029590679332613945
653,0.03024030290544033
654,0.029997333884239197
655,0.028945865109562874
656,0.028869641944766045
657,0.02992096170783043
658,0.028539637103676796
659,0.032143447548151016
660,0.028706829994916916
661,0.03255966678261757
662,0.02467474341392517
663,0.03175337612628937
664,0.037103503942489624
665,0.039429470896720886
666,0.03564229607582092
667,0.03728962317109108
668,0.04040718451142311
669,0.03535241633653641
670,0.03763861954212189
671,0.03206072375178337
672,0.03716929256916046
673,0.03300397843122482
674,0.03529803827404976
675,0.03351156786084175
676,0.03561297804117203
677,0.030661193653941154
678,0.03306233137845993
679,0.03679589554667473
680,0.0352201871573925
681,0.03551866486668587
682,0.034909654408693314
683,0.03883912041783333
684,0.033396631479263306
685,0.03819853812456131
686,0.037776608020067215
687,0.0432438962161541
688,0.035532381385564804
689,0.03508914262056351
690,0.03470366820693016
691,0.032113391906023026
692,0.035566844046115875
693,0.030959703028202057
694,0.03198299929499626
695,0.027596373111009598
696,0.034689564257860184
697,0.035465847700834274
698,0.038192588835954666
699,0.03658376634120941
700,0.03823639452457428
701,0.03960830718278885
702,0.04332773759961128
703,0.04559728130698204
704,0.042180031538009644
705,0.045437585562467575
706,0.042632926255464554
707,0.0469202920794487
708,0.041075199842453
709,0.04097173735499382
710,0.03944534808397293
711,0.03949309140443802
712,0.040345169603824615
713,0.0420050173997879
714,0.0385814793407917
715,0.03849174454808235
716,0.03770589455962181
717,0.03991995006799698
718,0.04073052853345871
719,0.03515638783574104
720,0.03876928612589836
721,0.04198787733912468
722,0.042454712092876434
723,0.033062148839235306
724,0.03561343997716904
725,0.037413205951452255
726,0.03773222118616104
727,0.032364360988140106
728,0.03399774432182312
729,0.03278093412518501
730,0.03258570283651352
731,0.03414403647184372
732,0.036796946078538895
733,0.03952685371041298
734,0.04107978567481041
735,0.041310686618089676
736,0.043896112591028214
737,0.04555011913180351
738,0.04350372031331062
739,0.03996128588914871
740,0.042843353003263474
741,0.040859464555978775
742,0.03967670351266861
743,0.037375133484601974
744,0.04011572524905205
745,0.03603212535381317
746,0.03663117438554764
747,0.03793497383594513
748,0.03777622804045677
749,0.03599650040268898
750,0.0339323990046978
751,0.034794773906469345
752,0.03689984232187271
753,0.040301091969013214
754,0.03340886905789375
755,0.03629433363676071
756,0.035876430571079254
757,0.029029199853539467
758,0.028057817369699478
759,0.025985468178987503
760,0.02773721143603325
761,0.025238361209630966
762,0.030779153108596802
763,0.025609983131289482
764,0.02849266119301319
765,0.02726740762591362
766,0.03128094598650932
767,0.02660510316491127
768,0.029264459386467934
769,0.02496432326734066
770,0.024730676785111427
771,0.024340705946087837
772,0.019980818033218384
773,0.025790667161345482
774,0.024648193269968033
775,0.027339542284607887
776,0.024601362645626068
777,0.02469787560403347
778,0.02171490527689457
779,0.026676790788769722
780,0.024831674993038177
781,0.02524523250758648
782,0.024086909368634224
783,0.02373681217432022
784,0.026520274579524994
785,0.021857094019651413
786,0.02709237113595009
787,0.023030905053019524
788,0.02697117067873478
789,0.02201128751039505
790,0.03002902679145336
791,0.02589247189462185
792,0.025586578994989395
793,0.022102506831288338
794,0.025046491995453835
795,0.025486085563898087
796,0.027138208970427513
797,0.027226950973272324
798,0.025907542556524277
799,0.026317667216062546
800,0.024089548736810684
801,0.0305853933095932
802,0.025981802493333817
803,0.029300425201654434
804,0.02531116083264351
805,0.028352444991469383
806,0.024843771010637283
807,0.023597313091158867
808,0.025685172528028488
809,0.02352384477853775
810,0.02658805437386036
811,0.021378135308623314
812,0.028341982513666153
813,0.024640679359436035
814,0.02455313131213188
815,0.0226400438696146
816,0.022542256861925125
817,0.023726969957351685
818,0.02667316049337387
819,0.02942720428109169
820,0.02481168322265148
821,0.03014201857149601
822,0.025261888280510902
823,0.027400372549891472
824,0.024124791845679283
825,0.03022482804954052
826,0.025144187733530998
827,0.025644194334745407
828,0.027424488216638565
829,0.02729935385286808
830,0.030822325497865677
831,0.02328295260667801
832,0.026105478405952454
833,0.022143302485346794
834,0.024436907842755318
835,0.023027393966913223
836,0.027913648635149002
837,0.024783018976449966
838,0.02087499015033245
839,0.025941094383597374
840,0.02549768052995205
841,0.029767559841275215
842,0.023742016404867172
843,0.025156088173389435
844,0.024682383984327316
845,0.02742229774594307
846,0.02327260747551918
847,0.025920851156115532
848,0.02645001746714115
849,0.028822490945458412
850,0.022890938445925713
851,0.023137027397751808
852,0.024786368012428284
853,0.02781946025788784
854,0.030809311196208
855,0.0195118710398674
856,0.023185035213828087
857,0.022197870537638664
858,0.028625359758734703
859,0.026400268077850342
860,0.03014157898724079
861,0.022876877337694168
862,0.02403724566102028
863,0.024233192205429077
864,0.023908209055662155
865,0.026045743376016617
866,0.019487980753183365
867,0.024345828220248222
868,0.02048986591398716
869,0.02561568282544613
870,0.020795511081814766
871,0.027314208447933197
872,0.020503604784607887
873,0.025393497198820114
874,0.023305995389819145
875,0.027140405029058456
876,0.026203501969575882
877,0.020580796524882317
878,0.02476320043206215
879,0.020581116899847984
880,0.02383299544453621
881,0.01993001624941826
882,0.02408185414969921
883,0.021910998970270157
884,0.022843414917588234
885,0.022945130243897438
886,0.02266938053071499
887,0.024513401091098785
888,0.022186648100614548
889,0.024950144812464714
890,0.02196131832897663
891,0.025835592299699783
892,0.020483532920479774
893,0.022880779579281807
894,0.01712419092655182
895,0.022389015182852745
896,0.02371993102133274
897,0.028017790988087654
898,0.02761750854551792
899,0.022109009325504303
900,0.02382003515958786
901,0.022147750481963158
902,0.02883954718708992
903,0.025273026898503304
904,0.030516939237713814
905,0.024260690435767174
906,0.02362111397087574
907,0.02056586742401123
908,0.02518973872065544
909,0.02689111977815628
910,0.02570733241736889
911,0.027043472975492477
912,0.021916022524237633
913,0.025707397609949112
914,0.022075550630688667
915,0.027188533917069435
916,0.03076382726430893
917,0.028257055208086967
918,0.02626400627195835
919,0.02312675304710865
920,0.026415133848786354
921,0.021535076200962067
922,0.024192221462726593
923,0.02094225399196148
924,0.02477402426302433
925,0.019660381600260735
926,0.026828281581401825
927,0.02392817847430706
928,0.030822869390249252
929,0.03104327991604805
930,0.024282455444335938
931,0.025131920352578163
932,0.02301044575870037
933,0.02767387218773365
934,0.02272535115480423
935,0.026511728763580322
936,0.020655203610658646
937,0.02753012627363205
938,0.023142965510487556
939,0.02313598059117794
940,0.022238992154598236
941,0.024363020434975624
942,0.025356745347380638
943,0.024867890402674675
944,0.02478157728910446
945,0.02511521615087986
946,0.028477346524596214
947,0.02403920888900757
948,0.028167100623250008
949,0.022911623120307922
950,0.028494708240032196
951,0.025008944794535637
952,0.025227516889572144
953,0.02683357708156109
954,0.026611777022480965
955,0.029492223635315895
956,0.020720310509204865
957,0.02429896406829357
958,0.021194938570261
959,0.02570749633014202
960,0.02299407869577408
961,0.027862394228577614
962,0.025957578793168068
963,0.02742028422653675
964,0.029025619849562645
965,0.026470612734556198
966,0.024461161345243454
967,0.023636162281036377
968,0.028905855491757393
969,0.02586694061756134
970,0.028147680684924126
971,0.023627540096640587
972,0.026914220303297043
973,0.026528457179665565
974,0.027969690039753914
975,0.04198208078742027
976,0.025696078315377235
977,0.030887840315699577
978,0.03297300636768341
979,0.0466027557849884
980,0.036244459450244904
981,0.06992924213409424
982,0.06768053770065308
983,0.052913349121809006
984,0.04278125241398811
985,0.050891418009996414
986,0.049263451248407364
987,0.047365669161081314
988,0.04824577644467354
989,0.0468575581908226
990,0.036286331713199615
991,0.04038873687386513
992,0.0561191588640213
993,0.047059912234544754
994,0.03190987929701805
995,0.02583133429288864
996,0.03056185692548752
997,0.025330962613224983
998,0.02765776216983795
999,0.026987183839082718
1000,0.023910168558359146
1001,0.026318931952118874
1002,0.021294500678777695
1003,0.02533077448606491
1004,0.02299722470343113
1005,0.02565976232290268
1006,0.02328149788081646
1007,0.03016863949596882
1008,0.022087328135967255
1009,0.025976723060011864
1010,0.02987257018685341
1011,0.026201188564300537
1012,0.03189003840088844
1013,0.02679136022925377
1014,0.03126521781086922
1015,0.023359082639217377
1016,0.02866985835134983
1017,0.028369182720780373
1018,0.0348464772105217
1019,0.03324601426720619
1020,0.029347123578190804
1021,0.028840819373726845
1022,0.028043026104569435
1023,0.026219964027404785
1024,0.022655049338936806
1025,0.02675245702266693
1026,0.024295587092638016
1027,0.02786868065595627
1028,0.026571642607450485
1029,0.0312538668513298
1030,0.03130291774868965
1031,0.04291011020541191
1032,0.035704340785741806
1033,0.025523599237203598
1034,0.02589539997279644
1035,0.02446223422884941
1036,0.029782181605696678
1037,0.02387070469558239
1038,0.02754489704966545
1039,0.024404367431998253
1040,0.026980916038155556
1041,0.022770462557673454
1042,0.028109511360526085
1043,0.029744761064648628
1044,0.03136329725384712
1045,0.0300934836268425
1046,0.0352773480117321
1047,0.031050369143486023
1048,0.021547112613916397
1049,0.028157243505120277
1050,0.027631890028715134
1051,0.027112523093819618
1052,0.022740688174962997
1053,0.025209687650203705
1054,0.02340318076312542
1055,0.02607123926281929
1056,0.026147345080971718
1057,0.024780280888080597
1058,0.027516579255461693
1059,0.026109274476766586
1060,0.02709054760634899
1061,0.02152198925614357
1062,0.029209408909082413
1063,0.02711460366845131
1064,0.026582125574350357
1065,0.025155875831842422
1066,0.0301971435546875
1067,0.02690218761563301
1068,0.023878727108240128
1069,0.027620108798146248
1070,0.025319786742329597
1071,0.027702925726771355
1072,0.02385888248682022
1073,0.02539454959332943
1074,0.02552328072488308
1075,0.028121240437030792
1076,0.024035179987549782
1077,0.023603660985827446
1078,0.025914127007126808
1079,0.020173881202936172
1080,0.025203345343470573
1081,0.0254986472427845
1082,0.031001344323158264
1083,0.022844389081001282
1084,0.025720447301864624
1085,0.022398974746465683
1086,0.028583314269781113
1087,0.031016981229186058
1088,0.02471243590116501
1089,0.023791367188096046
1090,0.024112988263368607
1091,0.02442263253033161
1092,0.023009754717350006
1093,0.02591085620224476
1094,0.022432712838053703
1095,0.027376893907785416
1096,0.025784971192479134
1097,0.025637075304985046
1098,0.02489345148205757
1099,0.025089329108595848
1100,0.024478400126099586
1101,0.023794250562787056
1102,0.022931985557079315
1103,0.02198447287082672
1104,0.026745706796646118
1105,0.022252656519412994
1106,0.025495443493127823
1107,0.022378500550985336
1108,0.026360802352428436
1109,0.024660585448145866
1110,0.02490195631980896
1111,0.020606227219104767
1112,0.022316157817840576
1113,0.026100726798176765
1114,0.022555679082870483
1115,0.026672014966607094
1116,0.021654821932315826
1117,0.025297747924923897
1118,0.022984465584158897
1119,0.026668719947338104
1120,0.026503533124923706
1121,0.028045371174812317
1122,0.03040946274995804
1123,0.025190304964780807
1124,0.02680121175944805
1125,0.02393524907529354
1126,0.026337629184126854
1127,0.02406308241188526
1128,0.02784516103565693
1129,0.025225671008229256
1130,0.028245287016034126
1131,0.026206832379102707
1132,0.02859102375805378
1133,0.027728866785764694
1134,0.02894057333469391
1135,0.02742879092693329
1136,0.02655014768242836
1137,0.0274824146181345
1138,0.026692446321249008
1139,0.027350222691893578
1140,0.02444496378302574
1141,0.029209133237600327
1142,0.023402445018291473
1143,0.028538141399621964
1144,0.023821722716093063
1145,0.02641623094677925
1146,0.02375160902738571
1147,0.027770565822720528
1148,0.02543099783360958
1149,0.025252487510442734
1150,0.02520931139588356
1151,0.022616714239120483
1152,0.025820141658186913
1153,0.02344352938234806
1154,0.03103170171380043
1155,0.022510875016450882
1156,0.027276497334241867
1157,0.022437352687120438
1158,0.024175556376576424
1159,0.02566302753984928
1160,0.023976076394319534
1161,0.029715245589613914
1162,0.02879553660750389
1163,0.03206020966172218
1164,0.02392270788550377
1165,0.027965018525719643
1166,0.02748122625052929
1167,0.029088834300637245
1168,0.02556288056075573
1169,0.02899894304573536
1170,0.029231131076812744
1171,0.0250967089086771
1172,0.027982287108898163
1173,0.022604631260037422
1174,0.026144498959183693
1175,0.022235820069909096
1176,0.03082740306854248
1177,0.02735101990401745
1178,0.027974063530564308
1179,0.022081419825553894
1180,0.02698909491300583
1181,0.028134778141975403
1182,0.02711811661720276
1183,0.025281740352511406
1184,0.02658800221979618
1185,0.02715705707669258
1186,0.02232680656015873
1187,0.026673175394535065
1188,0.02243245765566826
1189,0.03086426481604576
1190,0.02561485581099987
1191,0.028330577537417412
1192,0.02336926758289337
1193,0.026056934148073196
1194,0.023375341668725014
1195,0.02921968698501587
1196,0.027768384665250778
1197,0.02246040664613247
1198,0.024197742342948914
1199,0.02356312796473503
1200,0.027847588062286377
1201,0.021947136148810387
1202,0.028718287125229836
1203,0.024425789713859558
1204,0.028955761343240738
1205,0.02620106376707554
1206,0.02759188413619995
1207,0.025130674242973328
1208,0.024410167708992958
1209,0.02709607593715191
1210,0.02543841488659382
1211,0.027878273278474808
1212,0.021695595234632492
1213,0.025092225521802902
1214,0.02228272706270218
1215,0.028512831777334213
1216,0.024814927950501442
1217,0.028561057522892952
1218,0.028576133772730827
1219,0.027271777391433716
1220,0.029802296310663223
1221,0.023357467725872993
1222,0.027114519849419594
1223,0.022850152105093002
1224,0.03017546236515045
1225,0.02927548624575138
1226,0.032527051866054535
1227,0.02474248595535755
1228,0.028071293607354164
1229,0.023861782625317574
1230,0.030503323301672935
1231,0.027193579822778702
1232,0.022560343146324158
1233,0.023318588733673096
1234,0.025077860802412033
1235,0.027941327542066574
1236,0.02183564379811287
1237,0.026408106088638306
1238,0.023263508453965187
1239,0.028811048716306686
1240,0.025963401421904564
1241,0.0272942166775465
1242,0.023671165108680725
1243,0.022612538188695908
1244,0.026400243863463402
1245,0.02760293334722519
1246,0.029838712885975838
1247,0.02075810544192791
1248,0.02545788139104843
